,vendor,platform,firmware,module,guid,contains unstuffed,contains patch,rsm addrs,device,version,release_date
87,HP,Client,sp137152.exe-S80_010800.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x43c1,0x459a",https://support.hp.com/us-en/product/hp-probook-x360-435-g7-notebook-pc/32611820,01.08.00 Rev.A,2022-01-27
88,HP,Client,lvfs/HP/531ab287d15adece481baa337b4a6d8038c95ddc8cac9d9ae1aec117419884f9-T77_01080100/T77_01080100.bin,805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x10e2,0x1297,0x2275",Commercial Laptop T77 Family,0x1080100,2022-03-08
89,HP,Client,lvfs/HP/327125c7a70f1b4635e6206265991b41c7d28a7b2df77890472d6a96205def3b-T76_01080100/T76_01080100.bin,805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x1519,0x10e2,0x2275",Commercial Laptop T76 Family,0x1080100,2022-03-08
90,HP,Client,lvfs/HP/5d060a21a56724a8199b7e2547cd1e504f2f114d8dc70058bf7b7bce6c7216d1-T93_01080100/T93_01080100.bin,805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x2275,0x1297,0x10e2",Commercial Laptop T93 Family,0x1080100,2022-03-08
91,HP,Client,lvfs/HP/eb42ea59b72ccbf56375af5953fdfffa7195df3e2f51966f273b855631fcbb37-T90_01080100/T90_01080100.bin,805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x1297,0x2275,0x10e2",Commercial Laptop T90 Family,0x1080100,2022-03-09
92,HP,Client,sp139001.exe-S77_01082000.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x1297,0x14cd",https://support.hp.com/us-en/product/hp-elitebook-835-g7-notebook-pc/37506804,01.08.20 Rev.A,2022-03-23
93,HP,Client,sp138714.exe-U94_01020000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x10e2,0x1297,0x2356",https://support.hp.com/us-en/product/hp-pro-x360-fortis-11-inch-g9-notebook-pc/2100824717,01.02.00 Rev.A,2022-03-29
94,HP,Client,sp138711.exe-U94_01020000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2356,0x10e2,0x1519,0x1297",https://support.hp.com/us-en/product/hp-probook-fortis-14-inch-g9-notebook-pc/2100839141,01.02.00 Rev.A,2022-03-29
95,HP,Client,sp139317.exe-S95_010920.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13ce,0x123a,0x1084",https://support.hp.com/us-en/product/hp-probook-x360-11-g5-ee-notebook-pc/30734495,01.09.20 Rev.A,2022-03-31
96,HP,Client,sp139190.exe-S84_01082000.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x14cd,0x10e2",https://support.hp.com/us-en/product/hp-probook-635-aero-g7-notebook-pc/38216660,01.08.20 Rev.A,2022-03-31
97,HP,Client,sp139149.exe-S81_010820.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x43c1,0x459a",https://support.hp.com/us-en/product/hp-zhan-66-pro-a-14-g3-notebook-pc/33165510,01.08.20 Rev.A,2022-03-31
98,HP,Client,sp139147.exe-S79_010820.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x459a,0x43c1",https://support.hp.com/us-en/product/hp-probook-455-g7-notebook-pc/32780046,01.08.20 Rev.A,2022-03-31
100,HP,Client,lvfs/HP/19b39a5f5e60ca54ada6853b32d4d1e1146b9792a5adc86fa36d8dcf9b1a3749-S73_01090000/S73_01090000.bin,805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x1297,0x150e,0x22e0",Commercial Laptop S73 Family,0x1090000,2022-04-07
101,HP,Client,lvfs/HP/872e489f9cc9f4ecbf10d66ac59fd98d0862a7c636068b240e8c19240ca73909-S21_02110000/S21_02110000.bin,805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x1297,0x150e,0x10e2",Commercial Desktop S21 Family,0x20b0000,2022-04-07
102,HP,Client,lvfs/HP/186a7a99f31fff8e55268021646a3049cf89078c06f1a7f5253c0777ee2d4ea2-S70_01090000/S70_01090000.bin,805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x10e2,0x150e,0x22e0",Commercial Laptop S70 Family,0x1090000,2022-04-07
103,HP,Client,lvfs/HP/3b1afface1b5336fbb21b33f38a3428ed47c0755fb433840439fa9fca76391b4-S50_01040300/S50_01040300.bin,805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x10e2,0x150e,0x1297",Z2 G5 Workstation,0x1040300,2022-04-19
105,HP,Client,sp139820.exe-N81_0155.bin,005D,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8371,0x7fc1",https://support.hp.com/us-en/product/hp-zbook-15-g3-mobile-workstation/8693763,01.55 Rev.A,2022-04-29
106,HP,Client,sp139804.exe-R74_012000.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x458a,0x43b1",https://support.hp.com/us-en/product/hp-elitebook-735-g6-notebook-pc/27442428,01.20.00 Rev.A,2022-04-29
107,HP,Client,sp139998.exe-N83_0155.bin,005D,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8291,0x8641",https://support.hp.com/us-en/product/hp-elitebook-1040-g3-notebook-pc/8654820,01.55 Rev.A,2022-04-29
108,HP,Client,sp139737.exe-P72_0141.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xacac,0xa1ac,0x9ea4,0xa060",https://support.hp.com/us-en/product/hp-zbook-x2-g4-detachable-workstation/13556323,01.41 Rev.A,2022-04-29
109,HP,Client,sp139665.exe-P91_0141.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9d74,0xa07c,0x9f30,0xab7c",https://support.hp.com/us-en/product/hp-probook-470-g4-notebook-pc/10477368,01.41 Rev.A,2022-04-29
110,HP,Client,sp139792.exe-P82_0140.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x3f0a,0x3d31",https://support.hp.com/us-en/product/hp-probook-645-g3-notebook-pc/11623682,01.40 Rev.A,2022-04-29
111,HP,Client,sp139819.exe-N82_0155.bin,005D,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8291,0x8641",https://support.hp.com/us-en/product/hp-zbook-studio-g3-mobile-workstation/8934839,01.55 Rev.A,2022-04-29
112,HP,Client,sp139962.exe-N79_0153.bin,2504,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x3701,0x38d5",https://support.hp.com/us-en/product/hp-probook-455-g3-notebook-pc/7834637,01.53 Rev.A,2022-04-29
113,HP,Client,sp139756.exe-N75_0155.bin,005D,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8291,0x8641",https://support.hp.com/us-en/product/hp-elitebook-820-g3-notebook-pc/7815289,01.55 Rev.A,2022-04-29
114,HP,Client,sp139790.exe-P81_0140.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x416a,0x3f91",https://support.hp.com/us-en/product/hp-elitebook-755-g4-notebook-pc/11122164,01.40 Rev.A,2022-04-29
115,HP,Client,sp139962.exe-N80_0153.bin,2504,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x3885,0x36b1",https://support.hp.com/us-en/product/hp-probook-455-g3-notebook-pc/7834637,01.53 Rev.A,2022-04-29
116,HP,Client,sp139707.exe-N85_0155.bin,005D,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8641,0x8291",https://support.hp.com/us-en/product/hp-elite-x2-1012-g1/8741943,01.55 Rev.A,2022-04-29
117,HP,Client,sp139705.exe-N91_0155.bin,005D,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8641,0x8291",https://support.hp.com/us-en/product/hp-elitebook-folio-g1-notebook-pc/9764622,01.55 Rev.A,2022-04-29
118,HP,Client,sp139665.exe-P85_0141.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xab7c,0xa07c,0x9f30,0x9d74",https://support.hp.com/us-en/product/hp-probook-470-g4-notebook-pc/10477368,01.41 Rev.A,2022-04-29
119,HP,Client,sp139701.exe-N86_0155.bin,005D,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8291,0x8641",https://support.hp.com/us-en/product/hp-elitebook-1030-g1-notebook-pc/8674929,01.55 Rev.A,2022-04-29
120,HP,Client,sp140005.exe-N78_0155.bin,005D,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8291,0x8641",https://support.hp.com/us-en/product/hp-probook-440-g3-notebook-pc/7834551,01.55 Rev.A,2022-04-29
121,HP,Client,sp139759.exe-P83_0141.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xa07c,0xab7c,0x9d74,0x9f30",https://support.hp.com/us-en/product/hp-probook-640-g3-notebook-pc/11623681,01.41 Rev.A,2022-04-29
122,HP,Client,sp139821.exe-P71_0141.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xacac,0xa060,0x9ea4,0xa1ac",https://support.hp.com/us-en/product/hp-zbook-studio-g4-mobile-workstation/14840026,01.41 Rev.A,2022-04-29
123,HP,Client,sp139760.exe-P78_0141.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xa1ac,0xa060,0x9ea4,0xacac",https://support.hp.com/us-en/product/hp-elitebook-850-g4-notebook-pc/11122333,01.41 Rev.A,2022-04-29
124,HP,Client,sp139759.exe-P77_0141.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9f30,0x9d74,0xab7c,0xa07c",https://support.hp.com/us-en/product/hp-probook-640-g3-notebook-pc/11623681,01.41 Rev.A,2022-04-29
125,HP,Client,sp139615.exe-P84_0140.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x3d31,0x3f0a",https://support.hp.com/us-en/product/hp-probook-455-g4-notebook-pc/10477363,01.40 Rev.A,2022-04-29
126,HP,Client,sp140278.exe-T95_01090200.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2297,0x1297,0x1519,0x10e2",https://support.hp.com/us-en/product/hp-zbook-fury-15.6-inch-g8-mobile-workstation-pc/2100677831,01.09.02 Rev.A,2022-05-10
127,HP,Client,sp139960.exe-S92_01090000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x1297,0x150e,0x10e2",https://support.hp.com/us-en/product/hp-zbook-fury-17-g7-mobile-workstation/34386188,01.09.00 Rev.A,2022-05-10
128,HP,Client,sp139920.exe-R72_012000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x13e2,0x1257,0x2050",https://support.hp.com/us-en/product/hp-probook-650-g5-notebook-pc/27391193,01.20.00 Rev.A,2022-05-10
129,HP,Client,sp139877.exe-T75_01090000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x1297,0x150e,0x10e2",https://support.hp.com/us-en/product/hp-zbook-power-g7-mobile-workstation/34926379,01.09.00 Rev.A,2022-05-10
130,HP,Client,sp139879.exe-S73_01090000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x150e,0x10e2,0x1297",https://support.hp.com/us-en/product/hp-elitebook-830-g7-notebook-pc/31971702,01.09.00 Rev.A,2022-05-10
131,HP,Client,sp139822.exe-S91_01090000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x1297,0x10e2,0x22e0",https://support.hp.com/us-en/product/hp-zbook-create-g7-notebook-pc/33731698,01.09.00 Rev.A,2022-05-10
132,HP,Client,sp140211.exe-T77_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x2297,0x1519,0x1297",https://support.hp.com/us-en/product/hp-elitebook-x360-830-g8-notebook-pc/38226207,01.09.01 Rev.A,2022-05-10
133,HP,Client,sp139956.exe-R92_012000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1257,0x2050,0x13e2,0x1084",https://support.hp.com/us-en/product/hp-zbook-15-g6-mobile-workstation/22892887,01.20.00 Rev.A,2022-05-10
134,HP,Client,sp139879.exe-S70_01090000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x1297,0x22e0,0x150e",https://support.hp.com/us-en/product/hp-elitebook-830-g7-notebook-pc/31971702,01.09.00 Rev.A,2022-05-10
135,HP,Client,sp139891.exe-S74_01090000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x1297,0x10e2",https://support.hp.com/us-en/product/hp-elitebook-x360-830-g7-notebook-pc/33376050,01.09.00 Rev.A,2022-05-10
136,HP,Client,sp139893.exe-S83_01090000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x22e0,0x150e,0x10e2",https://support.hp.com/us-en/product/hp-probook-640-g7-notebook-pc/35704806,01.09.00 Rev.A,2022-05-10
137,HP,Client,sp139917.exe-R78_012000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x1257,0x2050,0x13e2",https://support.hp.com/us-en/product/hp-elitebook-x360-830-g6-notebook-pc/26625607,01.20.00 Rev.A,2022-05-10
138,HP,Client,sp140205.exe-T91_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2297,0x1297,0x10e2,0x1519",https://support.hp.com/us-en/product/hp-elite-x2-g8-tablet/2100627656,01.09.01 Rev.A,2022-05-10
139,HP,Client,sp139870.exe-R90_012000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x1084,0x1257,0x2050",https://support.hp.com/us-en/product/hp-elitebook-x360-1040-g6-notebook-pc/26938567,01.20.00 Rev.A,2022-05-10
140,HP,Client,sp139683.exe-S93_01090000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x10e2,0x1297,0x22e0",https://support.hp.com/us-en/product/hp-elitebook-x360-1040-g7-notebook-pc/34766955,01.09.00 Rev.A,2022-05-10
141,HP,Client,sp140200.exe-T87_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x2297,0x1297,0x10e2",https://support.hp.com/us-en/product/hp-probook-440-g8-notebook-pc/37973140,01.09.01 Rev.A,2022-05-13
142,HP,Client,sp140200.exe-T99_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x1519,0x2297,0x10e2",https://support.hp.com/us-en/product/hp-probook-440-g8-notebook-pc/37973140,01.09.01 Rev.A,2022-05-13
143,HP,Client,sp140209.exe-T72_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2297,0x1519,0x1297,0x10e2",https://support.hp.com/us-en/product/hp-probook-630-g8-notebook-pc/37934145,01.09.01 Rev.A,2022-05-13
144,HP,Client,sp140200.exe-T88_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2297,0x1519,0x1297,0x10e2",https://support.hp.com/us-en/product/hp-probook-440-g8-notebook-pc/37973140,01.09.01 Rev.A,2022-05-13
145,HP,Client,sp140200.exe-T70_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x1297,0x10e2,0x2297",https://support.hp.com/us-en/product/hp-probook-440-g8-notebook-pc/37973140,01.09.01 Rev.A,2022-05-13
146,HP,Client,sp140200.exe-T89_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x1297,0x10e2,0x2297",https://support.hp.com/us-en/product/hp-probook-440-g8-notebook-pc/37973140,01.09.01 Rev.A,2022-05-13
147,HP,Client,sp140209.exe-T74_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x10e2,0x2297,0x1519",https://support.hp.com/us-en/product/hp-probook-630-g8-notebook-pc/37934145,01.09.01 Rev.A,2022-05-13
148,HP,Client,sp140200.exe-T85_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2297,0x10e2,0x1297,0x1519",https://support.hp.com/us-en/product/hp-probook-440-g8-notebook-pc/37973140,01.09.01 Rev.A,2022-05-13
149,HP,Client,sp140224.exe-T92_01090200.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2297,0x1519,0x1297,0x10e2",https://support.hp.com/us-en/product/hp-zbook-studio-15.6-inch-g8-mobile-workstation-pc/2100677682,01.09.02 Rev.A,2022-05-20
153,HP,Client,sp140426.exe-T76_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2297,0x1519,0x10e2,0x1297",https://support.hp.com/us-en/product/hp-elitebook-850-g8-notebook-pc/38226197,01.09.01 Rev.A,2022-05-24
154,HP,Client,sp140426.exe-T37_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2297,0x1297,0x1519,0x10e2",https://support.hp.com/us-en/product/hp-elitebook-850-g8-notebook-pc/38226197,01.09.01 Rev.A,2022-05-24
155,HP,Client,sp140426.exe-T39_01090100.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x2297,0x1519,0x1297",https://support.hp.com/us-en/product/hp-elitebook-850-g8-notebook-pc/38226197,01.09.01 Rev.A,2022-05-24
164,HP,Client,sp140439.exe-T96_01091000.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x1297,0x14d8",https://support.hp.com/us-en/product/hp-probook-455-g8-notebook-pc/38228735,01.09.10 Rev.A,2022-06-15
165,HP,Client,sp140440.exe-T98_01091000.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x14d8,0x10e2",https://support.hp.com/us-en/product/hp-zhan-66-pro-a-14-g4-notebook-pc/38226215,01.09.10 Rev.A,2022-06-15
166,HP,Client,sp140552.exe-T80_01091000.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x14d8,0x1297",https://support.hp.com/us-en/product/hp-probook-x360-435-g8-notebook-pc/38492692,01.09.10 Rev.A,2022-06-15
167,HP,Client,sp140440.exe-T79_01091000.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x10e2,0x14d8",https://support.hp.com/us-en/product/hp-zhan-66-pro-a-14-g4-notebook-pc/38226215,01.09.10 Rev.A,2022-06-15
168,HP,Client,sp140439.exe-T78_01091000.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x14d8,0x10e2,0x1297",https://support.hp.com/us-en/product/hp-probook-455-g8-notebook-pc/38228735,01.09.10 Rev.A,2022-06-15
169,HP,Client,sp140548.exe-T83_01091000.bin,0705,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x14d8,0x1297",https://support.hp.com/us-en/product/hp-probook-635-aero-g8-notebook-pc/2100179193,01.09.10 Rev.A,2022-06-15
170,HP,Client,sp140687.exe-R70_012001.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x1257,0x2050,0x1084",https://support.hp.com/us-en/product/hp-elitebook-850-g6-notebook-pc/26609805,01.20.01 Rev.A,2022-06-16
171,HP,Client,sp140419.exe-T71_01091000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x1519,0x2297,0x10e2",https://support.hp.com/us-en/product/hp-zhan-66-pro-14-g4-notebook-pc/37935365,01.09.10 Rev.A,2022-06-17
172,HP,Client,sp140419.exe-T86_01091000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x1297,0x10e2,0x2297",https://support.hp.com/us-en/product/hp-zhan-66-pro-14-g4-notebook-pc/37935365,01.09.10 Rev.A,2022-06-17
173,HP,Client,sp140611.exe-T94_01091000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1297,0x2356,0x10e2,0x1519",https://support.hp.com/us-en/product/hp-probook-x360-11-g7-education-edition-notebook-pc/38492702,01.09.10 Rev.A,2022-06-20
174,HP,Client,sp140521.exe-T93_01091000.bin,0805,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x10e2,0x1297,0x2297",https://support.hp.com/us-en/product/hp-elitebook-x360-1030-g8-notebook-pc/38228592,01.09.10 Rev.A,2022-06-20
175,Intel,NUCs,b40282fee698ce6ac4f3983230d5f72b50ca06240661496277fb205bd1c6a977-qc0134.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xb96e,0xa9d4,0xad32",Intel NUC 9 Extreme Laptop Kit - LAPQC71A/LAPQC71B/LAPQC71C/LAPQC71D,0134,2021-04-27
176,Intel,NUCs,7828fbadb9e86e889dbf1cb7ec60e055b9711493da7256830c5ccf41dc417e51-QC0138.CAP,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xa9d4,0xad32,0xb96e",Intel NUC 9 Extreme Laptop Kit - LAPQC71A/LAPQC71B/LAPQC71C/LAPQC71D,0138,2021-04-27
177,Intel,NUCs,ae636a00f368c5eb8526100b598b519a4fa8369caef8f346d66ac21a8bd1cda9-bc0064.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x2356,0x10e2",Intel NUC M15 Laptop Kit - LAPBC510/LAPBC710,0064,2021-05-18
178,Intel,NUCs,4923f3d66b252b9928a5ded118c6e4fc74d3c0cc1c2bdc049f6b3fb9c312351a-TNv0062.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x10e2,0x2356",Intel NUC 11 Pro Board (Mini) NUC11TNBv5/NUC11TNBv7 (NUC11TNKv5/NUC11TNKv7),0062,2021-12-22
179,Intel,NUCs,17320dffeb96c62453f62aa2d0ac8ddc010bab5d1fc94705266620455bf38c1a-TN0062.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x10e2,0x2356",Intel NUC 11 Pro Board NUC11TNBi3/NUC11TNBi5/NUC11TNBi7/NUC11TNBi30Z/NUC11TNBi50Z/NUC11TNBi70Z,0062,2021-12-22
180,Intel,NUCs,1710f23abf18fa0fbfee74998d80282e9f1991238789e2882308c25a51319022-KC0040.CAP,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x2275,0x10e2",Intel NUC X15 Laptop Kits - LAPKC71F/LAPKC71E/LAPKC51E,0040,2022-01-05
181,Intel,NUCs,5d92a5159f21be06e9d25c2d1cd75d23e1095e4413c2aded979020ef8aea5dc9-PA0042.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x2356,0x10e2",Intel NUC 11 Performance Mini PC - NUC11PAQi70QA,0042,2022-02-01
183,Intel,NUCs,324cf86f99446e5367828189dbcbad8ccff51b1757c47d3d3cd43b355d4cbc6e-QC0144.CAP,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xad32,0xb96e,0xa9d4",Intel NUC 9 Extreme Laptop Kit - LAPQC71A/LAPQC71B/LAPQC71C/LAPQC71D,0144,2022-03-01
184,Intel,NUCs,5659e8c73b464f1b7dde9721b0c69dbf51641ec72124dd865dd96bff45be6d84-BC0074.CAP,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2275,0x10e2,0x1519",Intel NUC M15 Laptop Kit - LAPBC510/LAPBC710,0074,2022-05-11
186,Intel,NUCs,52246dceb6e8e28f02136ae51b70bbc3044a19b1a5fac1bc1f9bce2ba83af4b5-PH0068.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2275,0x1519,0x10e2",Intel NUC 11 Enthusiast Mini PC - NUC11PHKi7CAA,0068,2022-05-16
187,Intel,NUCs,8620d06bb8498f45d3f4d4b0fa52b3fd8222c282a1dc4a34e9b7bb783e24624b-QC0150.CAP,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xad32,0xb96e,0xa9d4",Intel NUC 9 Extreme Laptop Kit - LAPQC71A/LAPQC71B/LAPQC71C/LAPQC71D,0150,2022-06-09
188,Intel,NUCs,cc47a6c767808e62d989d547a9cd3e31b4988260cb25a422fd69d6f8e818061f-BC0075.CAP,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2275,0x1519,0x10e2",Intel NUC M15 Laptop Kit - LAPBC510/LAPBC710,0075,2022-06-16
189,Intel,NUCs,4c94dd6111bf72f83bdddeacab45c419c7a0d3fc441a512d4272a20495847024-PH0069.CAP,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x1519,0x2275",Intel NUC 11 Enthusiast Mini PC - NUC11PHKi7CAA,0069,2022-06-28
190,Intel,NUCs,172caee118859f54dbf58f056f4d0a0efe8455fe44cd8c37856c38f16f068dac-PA0046.CAP,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2275,0x10e2,0x1519",Intel NUC 11 Performance Mini PC - NUC11PAQi70QA,0046,2022-06-29
191,Intel,Server Boards,R0008.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x96d8,0x9bed",Intel Server Board S2600BPR,02.01.0008,2018-04-18
192,Intel,Server Boards,R0013.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8af9,0x900e",Intel Server Board S2600BPR,00.01.0013; 1.43.91,2018-06-14
193,Intel,Server Boards,R0014.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x900e,0x8af9",Intel Server Board S2600BPR,00.01.0014,2018-10-22
194,Intel,Server Boards,R0015.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8af9,0x900e",Intel Server Board S2600BPR,00.01.0015,2018-10-22
195,Intel,Server Boards,R0016.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8af9,0x900e",Intel Server Board S2600BPR,00.01.0016,2019-03-11
196,Intel,Server Boards,R02010009.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9c9d,0x9788",Intel Server Board S2600BPR,02.01.0009,2019-11-15
